Source_ID,Session_ID,Source,Medium,Campaign,Keyword
1676,1676,Direct,Organic,,
1677,1677,Google,Paid,,
1678,1678,Google,Organic,,
1679,1679,Direct,Organic,,
1680,1680,Google,Referral,he,music
1681,1681,Google,Social,,through
1682,1682,Google,Referral,,
1683,1683,Twitter,Organic,through,
1684,1684,Twitter,Paid,,
1685,1685,Email Campaign,Organic,want,
1686,1686,Twitter,Social,citizen,
1687,1687,Google,Referral,,main
1688,1688,Email Campaign,Social,,take
1689,1689,Direct,Referral,,anything
1690,1690,Direct,Organic,,
1691,1691,Direct,Referral,,
1692,1692,Facebook,Paid,friend,
1693,1693,Email Campaign,Referral,,
1694,1694,Direct,Referral,,
1695,1695,Twitter,Paid,too,
1696,1696,Google,Paid,,
1697,1697,Twitter,Referral,concern,group
1698,1698,Email Campaign,Organic,,
1699,1699,Facebook,Paid,,
1700,1700,Email Campaign,Social,,
1701,1701,Google,Social,,certainly
1702,1702,Facebook,Referral,,
1703,1703,Email Campaign,Organic,image,
1704,1704,Facebook,Organic,church,
1705,1705,Direct,Organic,,
1706,1706,Google,Social,,everything
1707,1707,Email Campaign,Social,,
1708,1708,Twitter,Social,,
1709,1709,Facebook,Paid,,
1710,1710,Direct,Organic,he,
1711,1711,Google,Referral,,
1712,1712,Direct,Social,director,
1713,1713,Email Campaign,Paid,,
1714,1714,Email Campaign,Paid,ask,audience
1715,1715,Email Campaign,Paid,,
1716,1716,Facebook,Referral,,they
1717,1717,Twitter,Organic,particular,
1718,1718,Facebook,Paid,,
1719,1719,Direct,Organic,action,
1720,1720,Email Campaign,Social,down,
1721,1721,Facebook,Organic,network,for
1722,1722,Twitter,Social,nice,tough
1723,1723,Twitter,Referral,interview,
1724,1724,Direct,Paid,,
1725,1725,Google,Paid,shake,
1726,1726,Google,Referral,,
1727,1727,Direct,Social,he,read
1728,1728,Google,Social,,
1729,1729,Twitter,Paid,career,
1730,1730,Email Campaign,Referral,try,
1731,1731,Direct,Organic,tonight,
1732,1732,Google,Paid,,measure
1733,1733,Direct,Paid,brother,
1734,1734,Twitter,Organic,,
1735,1735,Direct,Social,,
1736,1736,Twitter,Paid,speech,travel
1737,1737,Direct,Organic,couple,character
1738,1738,Google,Organic,put,
1739,1739,Twitter,Organic,,
1740,1740,Twitter,Referral,system,
1741,1741,Facebook,Paid,along,
1742,1742,Facebook,Social,,
1743,1743,Twitter,Referral,,view
1744,1744,Twitter,Referral,,
1745,1745,Twitter,Organic,cut,
1746,1746,Google,Social,field,
1747,1747,Facebook,Referral,one,
1748,1748,Email Campaign,Paid,total,
1749,1749,Direct,Referral,,
1750,1750,Facebook,Referral,natural,
1751,1751,Facebook,Organic,out,
1752,1752,Google,Organic,,
1753,1753,Google,Organic,outside,single
1754,1754,Facebook,Paid,deep,
1755,1755,Direct,Organic,,
1756,1756,Twitter,Paid,call,citizen
1757,1757,Email Campaign,Organic,assume,
1758,1758,Direct,Organic,,
1759,1759,Direct,Organic,human,follow
1760,1760,Facebook,Referral,,
1761,1761,Email Campaign,Organic,,
1762,1762,Facebook,Social,,
1763,1763,Email Campaign,Organic,outside,
1764,1764,Google,Organic,,threat
1765,1765,Email Campaign,Social,,
1766,1766,Email Campaign,Referral,side,
1767,1767,Direct,Social,science,
1768,1768,Facebook,Organic,fact,
1769,1769,Twitter,Referral,,
1770,1770,Twitter,Referral,cut,especially
1771,1771,Email Campaign,Social,,
1772,1772,Twitter,Paid,,
1773,1773,Email Campaign,Referral,fast,
1774,1774,Facebook,Paid,,fund
1775,1775,Twitter,Organic,arm,
1776,1776,Twitter,Referral,,
1777,1777,Email Campaign,Paid,poor,
1778,1778,Direct,Referral,,general
1779,1779,Direct,Paid,hot,
1780,1780,Direct,Social,I,education
1781,1781,Email Campaign,Paid,,
1782,1782,Direct,Organic,,
1783,1783,Direct,Referral,,
1784,1784,Google,Organic,receive,
1785,1785,Facebook,Social,opportunity,
1786,1786,Facebook,Paid,business,
1787,1787,Email Campaign,Social,,around
1788,1788,Direct,Referral,film,
1789,1789,Email Campaign,Referral,,
1790,1790,Facebook,Social,,
1791,1791,Email Campaign,Organic,,
1792,1792,Google,Social,,
1793,1793,Direct,Social,,
1794,1794,Google,Referral,,
1795,1795,Direct,Social,near,
1796,1796,Facebook,Organic,,old
1797,1797,Direct,Referral,,yard
1798,1798,Facebook,Organic,perform,
1799,1799,Twitter,Social,,newspaper
1800,1800,Twitter,Referral,,
1801,1801,Google,Social,,
1802,1802,Email Campaign,Paid,,
1803,1803,Facebook,Referral,,
1804,1804,Twitter,Referral,station,level
1805,1805,Google,Social,letter,charge
1806,1806,Email Campaign,Organic,,
1807,1807,Google,Social,notice,
1808,1808,Twitter,Organic,,
1809,1809,Twitter,Paid,,her
1810,1810,Facebook,Referral,,
1811,1811,Google,Social,professor,
1812,1812,Facebook,Social,you,program
1813,1813,Twitter,Referral,,
1814,1814,Facebook,Social,employee,
1815,1815,Direct,Organic,hospital,role
1816,1816,Email Campaign,Referral,whole,
1817,1817,Email Campaign,Organic,,
1818,1818,Email Campaign,Referral,woman,
1819,1819,Twitter,Organic,kid,
1820,1820,Email Campaign,Organic,certainly,
1821,1821,Twitter,Referral,,
1822,1822,Google,Referral,stay,
1823,1823,Direct,Organic,price,
1824,1824,Direct,Paid,,
1825,1825,Twitter,Organic,,
1826,1826,Direct,Social,,job
1827,1827,Email Campaign,Referral,,
1828,1828,Email Campaign,Social,probably,myself
1829,1829,Email Campaign,Referral,name,
1830,1830,Facebook,Referral,five,
1831,1831,Twitter,Paid,avoid,
1832,1832,Google,Social,,
1833,1833,Direct,Referral,word,
1834,1834,Email Campaign,Organic,attention,ago
1835,1835,Google,Organic,,
1836,1836,Direct,Social,describe,
1837,1837,Google,Referral,good,where
1838,1838,Direct,Social,,
1839,1839,Facebook,Referral,,
1840,1840,Facebook,Social,quality,
1841,1841,Facebook,Referral,,
1842,1842,Direct,Paid,,certain
1843,1843,Facebook,Paid,,
1844,1844,Direct,Paid,,
1845,1845,Direct,Paid,floor,
1846,1846,Direct,Paid,form,
1847,1847,Direct,Paid,mean,
1848,1848,Email Campaign,Organic,question,
1849,1849,Email Campaign,Organic,still,
1850,1850,Google,Referral,very,
1851,1851,Twitter,Referral,travel,
1852,1852,Email Campaign,Paid,,
1853,1853,Twitter,Referral,allow,before
1854,1854,Google,Social,technology,
1855,1855,Google,Organic,,
1856,1856,Google,Organic,above,
1857,1857,Facebook,Paid,record,
1858,1858,Direct,Social,,
1859,1859,Twitter,Paid,kitchen,ahead
1860,1860,Facebook,Organic,traditional,
1861,1861,Direct,Social,remember,
1862,1862,Google,Social,leg,
1863,1863,Facebook,Referral,,
1864,1864,Facebook,Social,,
1865,1865,Google,Organic,hand,
1866,1866,Email Campaign,Organic,,
1867,1867,Google,Referral,at,
1868,1868,Direct,Social,may,
1869,1869,Email Campaign,Referral,book,
1870,1870,Email Campaign,Paid,into,social
1871,1871,Facebook,Paid,,avoid
1872,1872,Google,Organic,themselves,could
1873,1873,Google,Paid,,
1874,1874,Facebook,Social,,
1875,1875,Direct,Paid,,
1876,1876,Twitter,Referral,nor,
1877,1877,Google,Paid,star,
1878,1878,Twitter,Organic,phone,
1879,1879,Twitter,Social,show,thought
1880,1880,Email Campaign,Organic,race,
1881,1881,Facebook,Social,,significant
1882,1882,Direct,Social,performance,
1883,1883,Google,Paid,,
1884,1884,Facebook,Social,,
1885,1885,Direct,Referral,model,season
1886,1886,Facebook,Paid,can,
1887,1887,Facebook,Social,building,only
1888,1888,Facebook,Paid,,
1889,1889,Google,Social,,amount
1890,1890,Direct,Organic,,story
1891,1891,Twitter,Referral,,
1892,1892,Direct,Paid,agency,
1893,1893,Google,Referral,as,
1894,1894,Twitter,Referral,perhaps,
1895,1895,Facebook,Paid,realize,
1896,1896,Direct,Social,,
1897,1897,Email Campaign,Paid,,
1898,1898,Twitter,Social,actually,official
1899,1899,Google,Organic,,
1900,1900,Google,Organic,,
1901,1901,Facebook,Social,them,color
1902,1902,Twitter,Social,commercial,
1903,1903,Google,Referral,poor,
1904,1904,Twitter,Paid,,
1905,1905,Twitter,Referral,,others
1906,1906,Google,Social,,
1907,1907,Email Campaign,Organic,reduce,bad
1908,1908,Twitter,Social,,land
1909,1909,Email Campaign,Paid,,
1910,1910,Direct,Referral,us,live
1911,1911,Google,Social,artist,
1912,1912,Facebook,Organic,action,
1913,1913,Twitter,Social,,matter
1914,1914,Direct,Social,pressure,
1915,1915,Email Campaign,Paid,traditional,
1916,1916,Direct,Organic,court,deal
1917,1917,Email Campaign,Organic,usually,
1918,1918,Email Campaign,Paid,,
1919,1919,Google,Organic,across,
1920,1920,Twitter,Organic,laugh,
1921,1921,Facebook,Paid,team,
1922,1922,Email Campaign,Paid,attention,
1923,1923,Google,Paid,investment,senior
1924,1924,Twitter,Referral,,star
1925,1925,Direct,Referral,,
1926,1926,Facebook,Social,choice,
1927,1927,Facebook,Social,magazine,nothing
1928,1928,Email Campaign,Social,field,hour
1929,1929,Facebook,Referral,chance,
1930,1930,Twitter,Organic,,
1931,1931,Twitter,Paid,woman,
1932,1932,Direct,Social,,
1933,1933,Google,Organic,less,
1934,1934,Facebook,Organic,night,probably
1935,1935,Direct,Organic,,
1936,1936,Direct,Paid,,
1937,1937,Direct,Referral,,
1938,1938,Facebook,Social,peace,
1939,1939,Twitter,Referral,,
1940,1940,Facebook,Social,between,available
1941,1941,Direct,Social,really,little
1942,1942,Twitter,Paid,process,
1943,1943,Twitter,Paid,allow,
1944,1944,Facebook,Social,,under
1945,1945,Google,Organic,open,
1946,1946,Google,Paid,,material
1947,1947,Email Campaign,Referral,standard,
1948,1948,Twitter,Paid,author,per
1949,1949,Google,Paid,single,
1950,1950,Email Campaign,Referral,policy,
1951,1951,Email Campaign,Social,,
1952,1952,Google,Referral,unit,certainly
1953,1953,Email Campaign,Referral,,
1954,1954,Twitter,Paid,,
1955,1955,Direct,Referral,wonder,
1956,1956,Twitter,Organic,own,
1957,1957,Direct,Social,,
1958,1958,Twitter,Referral,,
1959,1959,Email Campaign,Referral,,
1960,1960,Facebook,Organic,,
1961,1961,Facebook,Social,leader,
1962,1962,Email Campaign,Referral,,
1963,1963,Google,Paid,financial,
1964,1964,Twitter,Organic,drug,
1965,1965,Direct,Paid,,
1966,1966,Direct,Paid,,poor
1967,1967,Twitter,Paid,beyond,
1968,1968,Twitter,Referral,vote,
1969,1969,Direct,Social,,
1970,1970,Twitter,Referral,,risk
1971,1971,Google,Social,who,
1972,1972,Facebook,Paid,suggest,
1973,1973,Google,Social,,
1974,1974,Facebook,Referral,quite,
1975,1975,Facebook,Referral,free,
1976,1976,Email Campaign,Organic,,
1977,1977,Email Campaign,Social,,
1978,1978,Facebook,Paid,,
1979,1979,Google,Referral,,
1980,1980,Google,Organic,hotel,respond
1981,1981,Facebook,Social,home,
1982,1982,Facebook,Social,ten,course
1983,1983,Twitter,Referral,admit,
1984,1984,Twitter,Organic,interesting,third
1985,1985,Facebook,Referral,,
1986,1986,Email Campaign,Organic,,report
1987,1987,Email Campaign,Social,scene,
1988,1988,Direct,Paid,low,he
1989,1989,Direct,Social,,
1990,1990,Google,Social,,
1991,1991,Facebook,Paid,do,
1992,1992,Facebook,Social,,
1993,1993,Email Campaign,Paid,,
1994,1994,Facebook,Organic,interest,
1995,1995,Email Campaign,Paid,middle,
1996,1996,Facebook,Paid,red,consider
1997,1997,Facebook,Paid,ever,against
1998,1998,Email Campaign,Organic,thing,
1999,1999,Twitter,Organic,within,
2000,2000,Direct,Organic,,
2001,2001,Twitter,Social,any,
2002,2002,Email Campaign,Organic,,
2003,2003,Email Campaign,Paid,admit,
2004,2004,Direct,Organic,beautiful,
2005,2005,Direct,Organic,sense,
2006,2006,Email Campaign,Referral,worry,
2007,2007,Facebook,Social,free,
2008,2008,Facebook,Social,,
2009,2009,Facebook,Referral,,
2010,2010,Twitter,Organic,,away
2011,2011,Facebook,Social,,next
2012,2012,Facebook,Referral,,
2013,2013,Email Campaign,Organic,result,
2014,2014,Google,Referral,,
2015,2015,Google,Organic,industry,
2016,2016,Google,Referral,,agree
2017,2017,Facebook,Referral,,
2018,2018,Facebook,Paid,choice,clear
2019,2019,Twitter,Paid,,
2020,2020,Facebook,Social,,
2021,2021,Twitter,Organic,,
2022,2022,Twitter,Paid,peace,tell
2023,2023,Facebook,Organic,director,run
2024,2024,Email Campaign,Paid,,
2025,2025,Twitter,Organic,,collection
2026,2026,Email Campaign,Organic,,
2027,2027,Twitter,Social,,town
2028,2028,Facebook,Social,,new
2029,2029,Google,Social,ten,church
2030,2030,Twitter,Referral,activity,age
2031,2031,Facebook,Referral,heavy,
2032,2032,Direct,Paid,military,
2033,2033,Facebook,Social,federal,
2034,2034,Facebook,Paid,another,your
2035,2035,Direct,Social,,
2036,2036,Direct,Referral,travel,
2037,2037,Direct,Organic,,
2038,2038,Facebook,Paid,,
2039,2039,Google,Social,player,
2040,2040,Direct,Referral,dark,government
2041,2041,Email Campaign,Social,field,
2042,2042,Email Campaign,Paid,,design
2043,2043,Direct,Social,,fish
2044,2044,Google,Organic,,heavy
2045,2045,Google,Organic,help,
2046,2046,Google,Paid,,
2047,2047,Direct,Paid,,still
2048,2048,Twitter,Paid,,crime
2049,2049,Twitter,Paid,,
2050,2050,Google,Referral,,
2051,2051,Twitter,Organic,,
2052,2052,Email Campaign,Paid,of,report
2053,2053,Direct,Paid,particularly,check
2054,2054,Facebook,Paid,,
2055,2055,Email Campaign,Social,,
2056,2056,Direct,Social,,
2057,2057,Email Campaign,Referral,,
2058,2058,Facebook,Organic,,
2059,2059,Email Campaign,Referral,common,bill
2060,2060,Direct,Social,,
2061,2061,Twitter,Paid,fly,project
2062,2062,Direct,Paid,,really
2063,2063,Twitter,Paid,for,
2064,2064,Direct,Social,herself,
2065,2065,Facebook,Social,,recognize
2066,2066,Twitter,Organic,your,
2067,2067,Google,Organic,condition,stock
2068,2068,Twitter,Paid,,prove
2069,2069,Google,Referral,,
2070,2070,Google,Organic,,gas
2071,2071,Direct,Organic,author,might
2072,2072,Google,Referral,,
2073,2073,Facebook,Paid,,
2074,2074,Twitter,Organic,,
2075,2075,Email Campaign,Referral,nice,however
2076,2076,Twitter,Social,result,
2077,2077,Direct,Organic,,
2078,2078,Direct,Referral,likely,central
2079,2079,Facebook,Organic,program,
2080,2080,Twitter,Organic,,
2081,2081,Twitter,Paid,vote,
2082,2082,Google,Social,step,
2083,2083,Facebook,Referral,that,
2084,2084,Google,Social,,
2085,2085,Google,Social,pass,
2086,2086,Email Campaign,Organic,,
2087,2087,Twitter,Social,,
2088,2088,Google,Organic,never,
2089,2089,Email Campaign,Social,performance,memory
2090,2090,Google,Organic,,
2091,2091,Google,Paid,necessary,trouble
2092,2092,Facebook,Paid,ask,case
2093,2093,Twitter,Referral,director,
2094,2094,Google,Paid,most,
2095,2095,Google,Paid,,
2096,2096,Direct,Paid,,
2097,2097,Direct,Paid,yet,
2098,2098,Email Campaign,Paid,,
2099,2099,Google,Social,knowledge,
2100,2100,Google,Organic,instead,war
2101,2101,Twitter,Referral,,
2102,2102,Email Campaign,Paid,,soon
2103,2103,Facebook,Referral,have,represent
2104,2104,Direct,Organic,,
2105,2105,Facebook,Paid,customer,heavy
2106,2106,Google,Referral,,
2107,2107,Facebook,Social,,development
2108,2108,Direct,Referral,,herself
2109,2109,Twitter,Referral,daughter,
2110,2110,Google,Paid,,
2111,2111,Facebook,Social,,
2112,2112,Email Campaign,Referral,imagine,
2113,2113,Direct,Referral,,
2114,2114,Facebook,Paid,owner,
2115,2115,Direct,Social,,
2116,2116,Facebook,Paid,beyond,
2117,2117,Google,Organic,tree,
2118,2118,Google,Paid,,
2119,2119,Email Campaign,Referral,enjoy,
2120,2120,Google,Social,,
2121,2121,Google,Social,factor,activity
2122,2122,Twitter,Paid,professional,
2123,2123,Facebook,Social,dream,
2124,2124,Email Campaign,Paid,,
2125,2125,Twitter,Referral,,
2126,2126,Direct,Referral,,
2127,2127,Email Campaign,Paid,,
2128,2128,Direct,Paid,seem,
2129,2129,Twitter,Organic,,
2130,2130,Facebook,Social,,
2131,2131,Twitter,Referral,,
2132,2132,Direct,Organic,success,actually
2133,2133,Twitter,Paid,,
2134,2134,Direct,Referral,huge,
2135,2135,Google,Referral,international,
2136,2136,Email Campaign,Organic,above,
2137,2137,Email Campaign,Social,employee,
2138,2138,Google,Organic,,
2139,2139,Direct,Referral,painting,
2140,2140,Facebook,Referral,,
2141,2141,Google,Organic,,
2142,2142,Twitter,Paid,,
2143,2143,Twitter,Referral,,police
2144,2144,Facebook,Paid,,
2145,2145,Email Campaign,Referral,,
2146,2146,Facebook,Paid,,do
2147,2147,Email Campaign,Referral,which,
2148,2148,Google,Organic,enter,
2149,2149,Twitter,Organic,spend,stock
2150,2150,Google,Paid,lay,
2151,2151,Email Campaign,Paid,,
2152,2152,Email Campaign,Social,,trouble
2153,2153,Twitter,Social,may,
2154,2154,Twitter,Social,other,possible
2155,2155,Google,Social,beat,character
2156,2156,Facebook,Social,,
2157,2157,Facebook,Organic,,half
2158,2158,Google,Referral,,poor
2159,2159,Google,Social,,toward
2160,2160,Google,Organic,along,instead
2161,2161,Direct,Social,picture,
2162,2162,Facebook,Organic,,
2163,2163,Direct,Organic,,
2164,2164,Email Campaign,Social,box,
2165,2165,Email Campaign,Paid,,learn
2166,2166,Twitter,Referral,would,available
2167,2167,Email Campaign,Social,,
2168,2168,Email Campaign,Organic,,feel
2169,2169,Google,Social,,
2170,2170,Twitter,Paid,old,
2171,2171,Twitter,Social,,future
2172,2172,Twitter,Social,bring,
2173,2173,Twitter,Referral,,economy
2174,2174,Direct,Social,cell,
2175,2175,Email Campaign,Organic,,
2176,2176,Twitter,Referral,,
2177,2177,Facebook,Organic,street,
2178,2178,Facebook,Social,,
2179,2179,Email Campaign,Paid,necessary,he
2180,2180,Direct,Organic,,
2181,2181,Direct,Paid,,
2182,2182,Facebook,Organic,live,position
2183,2183,Facebook,Referral,your,century
2184,2184,Twitter,Social,challenge,
2185,2185,Facebook,Social,,price
2186,2186,Direct,Paid,throw,
2187,2187,Direct,Paid,,
2188,2188,Facebook,Social,tell,
2189,2189,Email Campaign,Social,,summer
2190,2190,Google,Organic,section,
2191,2191,Google,Paid,other,
2192,2192,Twitter,Social,,
2193,2193,Facebook,Paid,tend,
2194,2194,Facebook,Referral,,
2195,2195,Twitter,Referral,,
2196,2196,Google,Social,still,throw
2197,2197,Email Campaign,Organic,,
2198,2198,Direct,Paid,least,
2199,2199,Email Campaign,Organic,medical,
2200,2200,Twitter,Organic,save,
2201,2201,Email Campaign,Organic,,
2202,2202,Twitter,Paid,,system
2203,2203,Twitter,Paid,leg,
2204,2204,Twitter,Paid,,tonight
2205,2205,Facebook,Organic,,
2206,2206,Google,Social,card,
2207,2207,Direct,Referral,,
2208,2208,Twitter,Paid,speech,
2209,2209,Direct,Paid,,senior
2210,2210,Direct,Organic,magazine,
2211,2211,Twitter,Referral,,
2212,2212,Twitter,Organic,,
2213,2213,Google,Social,while,
2214,2214,Twitter,Social,since,
2215,2215,Google,Paid,wrong,
2216,2216,Email Campaign,Paid,,
2217,2217,Email Campaign,Paid,,
2218,2218,Direct,Paid,town,
2219,2219,Facebook,Paid,,
2220,2220,Email Campaign,Referral,we,cultural
2221,2221,Twitter,Referral,pass,human
2222,2222,Email Campaign,Social,,
2223,2223,Email Campaign,Social,,
2224,2224,Email Campaign,Organic,,born
2225,2225,Email Campaign,Paid,room,
2226,2226,Email Campaign,Paid,,
2227,2227,Google,Organic,,
2228,2228,Google,Referral,bag,
2229,2229,Direct,Paid,,
2230,2230,Facebook,Paid,,
2231,2231,Facebook,Organic,anyone,bring
2232,2232,Facebook,Organic,,
2233,2233,Email Campaign,Paid,red,
2234,2234,Google,Paid,develop,
2235,2235,Google,Social,,
2236,2236,Google,Social,myself,
2237,2237,Direct,Organic,month,
2238,2238,Email Campaign,Social,start,
2239,2239,Email Campaign,Organic,perform,
2240,2240,Google,Organic,although,
2241,2241,Direct,Organic,foot,
2242,2242,Direct,Referral,,book
2243,2243,Email Campaign,Organic,,professor
2244,2244,Google,Social,morning,
2245,2245,Facebook,Social,,
2246,2246,Twitter,Social,plan,
2247,2247,Direct,Referral,scientist,decade
2248,2248,Direct,Paid,,skill
2249,2249,Google,Referral,,hundred
2250,2250,Google,Organic,water,
2251,2251,Direct,Paid,,
2252,2252,Facebook,Paid,,look
2253,2253,Google,Paid,way,respond
2254,2254,Email Campaign,Referral,water,
2255,2255,Email Campaign,Organic,,
2256,2256,Twitter,Social,want,
2257,2257,Direct,Referral,measure,amount
2258,2258,Twitter,Social,responsibility,
2259,2259,Facebook,Social,,
2260,2260,Facebook,Paid,,
2261,2261,Facebook,Paid,hard,
2262,2262,Email Campaign,Organic,,sense
2263,2263,Google,Referral,glass,
2264,2264,Direct,Referral,,
2265,2265,Twitter,Social,office,
2266,2266,Email Campaign,Social,memory,throw
2267,2267,Twitter,Paid,,
2268,2268,Direct,Referral,,house
2269,2269,Direct,Social,,
2270,2270,Google,Referral,,
2271,2271,Facebook,Organic,threat,
2272,2272,Email Campaign,Referral,,
2273,2273,Email Campaign,Referral,,
2274,2274,Twitter,Paid,protect,
2275,2275,Twitter,Paid,surface,
2276,2276,Google,Referral,,best
2277,2277,Google,Social,,
2278,2278,Facebook,Referral,,
2279,2279,Google,Social,,
2280,2280,Direct,Social,,
2281,2281,Google,Paid,trade,few
2282,2282,Direct,Social,economic,
2283,2283,Facebook,Social,,
2284,2284,Facebook,Paid,,consider
2285,2285,Twitter,Paid,ball,edge
2286,2286,Facebook,Paid,personal,close
2287,2287,Email Campaign,Organic,thousand,
2288,2288,Twitter,Paid,significant,
2289,2289,Google,Paid,child,stage
2290,2290,Facebook,Paid,,
2291,2291,Facebook,Paid,its,
2292,2292,Direct,Organic,,on
2293,2293,Twitter,Social,,couple
2294,2294,Twitter,Organic,soon,
2295,2295,Direct,Organic,,
2296,2296,Direct,Referral,notice,
2297,2297,Direct,Social,occur,
2298,2298,Google,Paid,,language
2299,2299,Google,Organic,,could
2300,2300,Email Campaign,Paid,,
2301,2301,Email Campaign,Social,,account
2302,2302,Direct,Social,,rather
2303,2303,Direct,Social,none,impact
2304,2304,Direct,Social,collection,
2305,2305,Email Campaign,Organic,bank,blue
2306,2306,Google,Paid,stock,
2307,2307,Facebook,Social,,offer
2308,2308,Facebook,Social,,
2309,2309,Facebook,Organic,,
2310,2310,Google,Organic,part,table
2311,2311,Facebook,Paid,,
2312,2312,Twitter,Paid,,
2313,2313,Email Campaign,Organic,more,
2314,2314,Email Campaign,Paid,,
2315,2315,Twitter,Paid,as,though
2316,2316,Direct,Paid,,
2317,2317,Direct,Organic,concern,
2318,2318,Email Campaign,Referral,like,successful
2319,2319,Google,Organic,,
2320,2320,Facebook,Referral,,level
2321,2321,Facebook,Referral,,
2322,2322,Direct,Organic,range,many
2323,2323,Direct,Organic,election,
2324,2324,Google,Referral,,
2325,2325,Direct,Social,under,show
2326,2326,Twitter,Paid,avoid,work
2327,2327,Google,Paid,organization,leader
2328,2328,Google,Social,,
2329,2329,Twitter,Paid,want,
2330,2330,Facebook,Referral,soon,spring
2331,2331,Google,Social,,
2332,2332,Direct,Social,only,no
2333,2333,Direct,Referral,two,
2334,2334,Twitter,Organic,,
2335,2335,Email Campaign,Social,,
2336,2336,Facebook,Organic,sister,
2337,2337,Email Campaign,Referral,,
2338,2338,Facebook,Organic,site,attack
2339,2339,Direct,Organic,almost,
2340,2340,Facebook,Referral,,Democrat
2341,2341,Facebook,Organic,ever,
2342,2342,Direct,Paid,,
2343,2343,Facebook,Social,,remain
2344,2344,Twitter,Referral,really,
2345,2345,Twitter,Organic,difference,
2346,2346,Twitter,Referral,,pick
2347,2347,Google,Paid,modern,
2348,2348,Twitter,Paid,service,
2349,2349,Direct,Social,,
2350,2350,Twitter,Paid,speech,
2351,2351,Direct,Organic,imagine,child
2352,2352,Facebook,Social,property,
2353,2353,Google,Referral,information,difference
2354,2354,Facebook,Paid,,
2355,2355,Google,Paid,,
2356,2356,Google,Referral,,wait
2357,2357,Email Campaign,Referral,true,
2358,2358,Google,Social,his,
2359,2359,Twitter,Social,blood,half
2360,2360,Facebook,Paid,,
2361,2361,Twitter,Organic,,
2362,2362,Email Campaign,Organic,example,
2363,2363,Twitter,Social,,group
2364,2364,Google,Paid,,
2365,2365,Facebook,Organic,management,
2366,2366,Facebook,Social,step,
2367,2367,Facebook,Paid,top,
2368,2368,Google,Social,,
2369,2369,Email Campaign,Organic,,better
2370,2370,Facebook,Referral,thousand,its
2371,2371,Facebook,Paid,,share
2372,2372,Twitter,Social,,character
2373,2373,Email Campaign,Organic,,
2374,2374,Facebook,Paid,,
2375,2375,Google,Referral,least,statement
2376,2376,Google,Paid,,
2377,2377,Google,Referral,pay,
2378,2378,Google,Social,,
2379,2379,Email Campaign,Social,,
2380,2380,Facebook,Paid,,
2381,2381,Direct,Paid,worker,
2382,2382,Facebook,Paid,student,
2383,2383,Google,Social,,
2384,2384,Email Campaign,Organic,,
2385,2385,Email Campaign,Social,fund,
2386,2386,Google,Paid,,common
2387,2387,Email Campaign,Referral,build,road
2388,2388,Google,Social,student,
2389,2389,Email Campaign,Referral,,then
2390,2390,Facebook,Referral,,
2391,2391,Facebook,Referral,,
2392,2392,Email Campaign,Paid,,
2393,2393,Twitter,Referral,draw,meeting
2394,2394,Email Campaign,Paid,draw,prepare
2395,2395,Facebook,Referral,,
2396,2396,Facebook,Organic,card,
2397,2397,Twitter,Social,,
2398,2398,Twitter,Paid,,
2399,2399,Facebook,Social,Democrat,authority
2400,2400,Email Campaign,Paid,,alone
2401,2401,Direct,Social,,
2402,2402,Twitter,Organic,piece,
2403,2403,Email Campaign,Paid,up,
2404,2404,Facebook,Referral,,various
2405,2405,Facebook,Organic,,much
2406,2406,Email Campaign,Organic,,indicate
2407,2407,Twitter,Social,,
2408,2408,Facebook,Referral,,
2409,2409,Google,Paid,coach,
2410,2410,Email Campaign,Referral,her,
2411,2411,Google,Referral,what,
2412,2412,Email Campaign,Paid,together,past
2413,2413,Email Campaign,Organic,,trip
2414,2414,Direct,Referral,,spring
2415,2415,Twitter,Organic,reach,gas
2416,2416,Direct,Referral,,
2417,2417,Direct,Organic,ready,
2418,2418,Email Campaign,Social,few,
2419,2419,Google,Organic,,
2420,2420,Email Campaign,Referral,character,American
2421,2421,Facebook,Social,explain,
2422,2422,Twitter,Organic,themselves,
2423,2423,Google,Referral,identify,
2424,2424,Email Campaign,Paid,,
2425,2425,Twitter,Organic,physical,
2426,2426,Direct,Referral,easy,
2427,2427,Direct,Social,,
2428,2428,Direct,Referral,,area
2429,2429,Facebook,Referral,plan,
2430,2430,Direct,Referral,,wind
2431,2431,Direct,Referral,leg,gun
2432,2432,Email Campaign,Paid,,
2433,2433,Direct,Paid,defense,
2434,2434,Twitter,Social,,know
2435,2435,Direct,Paid,open,
2436,2436,Twitter,Referral,relate,
2437,2437,Twitter,Organic,,
2438,2438,Google,Paid,concern,
2439,2439,Google,Paid,their,
2440,2440,Google,Organic,,action
2441,2441,Direct,Paid,,
2442,2442,Email Campaign,Organic,meeting,
2443,2443,Google,Organic,without,ready
2444,2444,Direct,Referral,trade,
2445,2445,Google,Paid,behavior,
2446,2446,Twitter,Social,here,
2447,2447,Email Campaign,Paid,world,
2448,2448,Twitter,Social,,
2449,2449,Direct,Paid,,
2450,2450,Google,Social,,
2451,2451,Twitter,Paid,,test
2452,2452,Direct,Paid,,
2453,2453,Direct,Social,,make
2454,2454,Twitter,Paid,professor,
2455,2455,Facebook,Paid,,
2456,2456,Facebook,Paid,prevent,
2457,2457,Email Campaign,Organic,,
2458,2458,Google,Organic,,
